,Modem,Modem,i3,i2,i1,v3,v2,v1,Power_factor_L3,Power_factor_L2,Power_factor_L1,kVA_L3_0-Pmax,kVA_L2_0-Pmax,kVA_L1_0-Pmax,kvar_L3_,kvar_L2_,kvar_L1_,kW_L3_,kW_L2_,kW_L1_,I3_Current_0-Imax,I2_Current_0-Imax,I1_Current_0-Imax,V3/V31_Voltage_0-Vmax,V2/V23_Voltage_0-Vmax,V1/V12_Voltage_0-Vmax,Harmonic_H40,Harmonic_H39,Harmonic_H38,Harmonic_H37,Harmonic_H36,Harmonic_H35,Harmonic_H34,Harmonic_H33,Harmonic_H32,Harmonic_H31,Harmonic_H30,Harmonic_H29,Harmonic_H28,Harmonic_H27,Harmonic_H26,Harmonic_H25,Harmonic_H24,Harmonic_H23,Harmonic_H22,Harmonic_H21,Harmonic_H20,Harmonic_H19,Harmonic_H18,Harmonic_H17,Harmonic_H16,Harmonic_H15,Harmonic_H14,Harmonic_H13,Harmonic_H12,Harmonic_H11,Harmonic_H10,Harmonic_H09,Harmonic_H08,Harmonic_H07,Harmonic_H06,Harmonic_H05,Harmonic_H04,Harmonic_H03,Harmonic_H02,Harmonic_H01,Harmonic_H40,Harmonic_H39,Harmonic_H38,Harmonic_H37,Harmonic_H36,Harmonic_H35,Harmonic_H34,Harmonic_H33,Harmonic_H32,Harmonic_H31,Harmonic_H30,Harmonic_H29,Harmonic_H28,Harmonic_H27,Harmonic_H26,Harmonic_H25,Harmonic_H24,Harmonic_H23,Harmonic_H22,Harmonic_H21,Harmonic_H20,Harmonic_H19,Harmonic_H18,Harmonic_H17,Harmonic_H16,Harmonic_H15,Harmonic_H14,Harmonic_H13,Harmonic_H12,Harmonic_H11,Harmonic_H10,Harmonic_H09,Harmonic_H08,Harmonic_H07,Harmonic_H06,Harmonic_H05,Harmonic_H04,Harmonic_H03,Harmonic_H02,Harmonic_H01,Harmonic_H40 I1,Harmonic_H39 I1,Harmonic_H38 I1,Harmonic_H37 I1,Harmonic_H36 I1,Harmonic_H35 I1,Harmonic_H34 I1,Harmonic_H33 I1,Harmonic_H32 I1,Harmonic_H31 I1,Harmonic_H30 I1,Harmonic_H29 I1,Harmonic_H28 I1,Harmonic_H27 I1,Harmonic_H26 I1,Harmonic_H25 I1,Harmonic_H24 I1,Harmonic_H23 I1,Harmonic_H22 I1,Harmonic_H21 I1,Harmonic_H20 I1,Harmonic_H19 I1,Harmonic_H18 I1,Harmonic_H17 I1,Harmonic_H16 I1,Harmonic_H15 I1,Harmonic_H14 I1,Harmonic_H13 I1,Harmonic_H12 I1,Harmonic_H11 I1,Harmonic_H10 I1,Harmonic_H09 I1,Harmonic_H08 I1,Harmonic_H07 I1,Harmonic_H06 I1,Harmonic_H05 I1,Harmonic_H04 I1,Harmonic_H03 I1,Harmonic_H02 I1,Harmonic_H01 I1,Harmonic_H40 V3/V31 ,Harmonic_H39 V3/V31 ,Harmonic_H38 V3/V31 ,Harmonic_H37 V3/V31 ,Harmonic_H36 V3/V31 ,Harmonic_H35 V3/V31 ,Harmonic_H34 V3/V31 ,Harmonic_H33 V3/V31 ,Harmonic_H32 V3/V31 ,Harmonic_H31 V3/V31 ,Harmonic_H30 V3/V31 ,Harmonic_H29 V3/V31 ,Harmonic_H28 V3/V31 ,Harmonic_H27 V3/V31 ,Harmonic_H26 V3/V31 ,Harmonic_H25 V3/V31 ,Harmonic_H24 V3/V31 ,Harmonic_H23 V3/V31 ,Harmonic_H22 V3/V31 ,Harmonic_H21 V3/V31 ,Harmonic_H20 V3/V31 ,Harmonic_H19 V3/V31 ,Harmonic_H18 V3/V31 ,Harmonic_H17 V3/V31 ,Harmonic_H16 V3/V31 ,Harmonic_H15 V3/V31 ,Harmonic_H14 V3/V31 ,Harmonic_H13 V3/V31 ,Harmonic_H12 V3/V31 ,Harmonic_H11 V3/V31 ,Harmonic_H10 V3/V31 ,Harmonic_H09 V3/V31 ,Harmonic_H08 V3/V31 ,Harmonic_H07 V3/V31 ,Harmonic_H06 V3/V31 ,Harmonic_H05 V3/V31 ,Harmonic_H04 V3/V31 ,Harmonic_H03 V3/V31 ,Harmonic_H02 V3/V31 ,Harmonic_H01 V3/V31 ,Harmonic_H40 V2/V23 ,Harmonic_H39 V2/V23 ,Harmonic_H38 V2/V23 ,Harmonic_H37 V2/V23 ,Harmonic_H36 V2/V23 ,Harmonic_H35 V2/V23 ,Harmonic_H34 V2/V23 ,Harmonic_H33 V2/V23 ,Harmonic_H32 V2/V23 ,Harmonic_H31 V2/V23 ,Harmonic_H30 V2/V23 ,Harmonic_H29 V2/V23 ,Harmonic_H28 V2/V23 ,Harmonic_H27 V2/V23 ,Harmonic_H26 V2/V23 ,Harmonic_H25 V2/V23 ,Harmonic_H24 V2/V23 ,Harmonic_H23 V2/V23 ,Harmonic_H22 V2/V23 ,Harmonic_H21 V2/V23 ,Harmonic_H20 V2/V23 ,Harmonic_H19 V2/V23 ,Harmonic_H18 V2/V23 ,Harmonic_H17 V2/V23 ,Harmonic_H16 V2/V23 ,Harmonic_H15 V2/V23 ,Harmonic_H14 V2/V23 ,Harmonic_H13 V2/V23 ,Harmonic_H12 V2/V23 ,Harmonic_H11 V2/V23 ,Harmonic_H10 V2/V23 ,Harmonic_H09 V2/V23 ,Harmonic_H08 V2/V23 ,Harmonic_H07 V2/V23 ,Harmonic_H06 V2/V23 ,Harmonic_H05 V2/V23 ,Harmonic_H04 V2/V23 ,Harmonic_H03 V2/V23 ,Harmonic_H02 V2/V23 ,Harmonic_H01 V2/V23 ,Harmonic_H40_V1/V13,Harmonic_H39_V1/V12 ,Harmonic_H38_V1/V12 ,Harmonic_H37_V1/V12 ,Harmonic_H36_V1/V12 ,Harmonic_H35_V1/V12 ,Harmonic_H34_V1/V12 ,Harmonic_H33_V1/V12 ,Harmonic_H32_V1/V12 ,Harmonic_H31_V1/V12 ,Harmonic_H30_V1/V12 ,Harmonic_H29_V1/V12 ,Harmonic_H28_V1/V12 ,Harmonic_H27_V1/V12 ,Harmonic_H26_V1/V12 ,Harmonic_H25_V1/V12 ,Harmonic_H24_V1/V12 ,Harmonic_H23_V1/V12 ,Harmonic_H22_V1/V12 ,Harmonic_H21_V1/V12 ,Harmonic_H20_V1/V12 ,Harmonic_H19_V1/V12 ,Harmonic_H18_V1/V12 ,Harmonic_H17_V1/V12 ,Harmonic_H16_V1/V12 ,Harmonic_H15_V1/V12 ,Harmonic_H14_V1/V12 ,Harmonic_H13_V1/V12 ,Harmonic_H12_V1/V12 ,Harmonic_H11_V1/V12 ,Harmonic_H10_V1/V12 ,Harmonic_H09_V1/V12 ,Harmonic_H08_V1/V12 ,Harmonic_H07_V1/V12 ,Harmonic_H06_V1/V12 ,Harmonic_H05_V1/V12 ,Harmonic_H04_V1/V12 ,Harmonic_H03_V1/V12 ,Harmonic_H02_V1/V12 ,Harmonic_H01_V1/V12 ,Not_used_UINT32,kvar_export_predicted,kW_export_predicted,kvar_export_accumulated,kW_export_accumulated,kvar_export_sliding,kW_export_sliding,kVA_sliding_window,kvar_import_sliding,kW_import_sliding,kVA_block_demand,kvar_import_block,kW_import_block,I3_Ampere_demand,I2_Ampere_demand,I1_Ampere_demand,V3/V31_Volt_demand,V2/V23_Volt_demand,V1/V12_Volt_demand,Current_unbalance_0-3000,Voltage_unbalance_0-3000,Frequency_0-Fmax_×0.01Hz,In_(neutral)_Current,Not_used_UINT32,V31_Voltage_0-Vmax,V23_Voltage_0-Vmax,V12_Voltage_0-Vmax,I3_Current_TDD,I2_Current_TDD,I1_Current_TDD,I3_K-Factor_2958374,I2_K-Factor_2958374,I1_K-Factor_2958374,I3_Current_THD,I2_Current_THD,I1_Current_THD,V3/V31_Voltage_THD,V2/V23_Voltage_THD,V1/V12_Voltage_THD,Power_factor_L3,Power_factor_L2,Power_factor_L1,kVA_L3_0-Pmax,kVA_L2_0-Pmax,kVA_L1_0-Pmax,kvar_L3_,kvar_L2_,kvar_L1_,kW_L3_,kW_L2_,kW_L1_,I3_Current_0-Imax,I2_Current_0-Imax,I1_Current_0-Imax,V3/V31_Voltage_0-Vmax,V2/V23_Voltage_0-Vmax,V1/V12_Voltage_0-Vmax,Modem,Modem,AI,AI,AI,AI,AI,AI,AI,AI,DI,DI,DI,DI,DI,DI,DI,DI,in,cos,cos,kW/h,i3,i2,i1,v3,v2,v1,kW,kW
2020-09-18 17:57:00,89972010419030360857,19,21.5,20.4,20.5,405,405,405,182,155,57,57,48,52,55,46,19,11,8,216,205,207,405,487,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,56,0,0,0,68,0,39,0,114,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,95,20,0,0,123,65,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,44,0,0,0,83,0,70,0,115,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,37,0,0,0,0,0,68,0,32,0,60,0,162,0,92,0,73,0,193,0,861,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,39,0,0,0,0,0,69,0,31,0,61,0,162,0,93,0,74,0,195,0,863,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,25,0,25,0,55,0,31,0,46,0,166,0,102,0,152,0,297,0,971,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4996,0,0,0,404,404,404,7,5,6,10,10,10,18,13,16,15,91,105,350,205,174,56,56,47,53,55,46,20,11,8,215,204,206,405,405,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:56:00,89972010419030360857,19,21.5,20.3,20.5,404,404,404,213,175,57,56,47,52,54,45,20,12,8,216,203,204,405,487,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,28,0,63,0,0,0,82,0,28,0,143,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,101,0,38,0,111,45,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,62,0,49,0,128,54,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,33,0,23,0,0,0,80,0,36,0,58,0,167,0,92,0,68,0,195,0,861,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,31,0,25,0,22,0,76,0,35,0,58,0,168,0,91,0,70,0,195,0,862,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,27,0,28,0,41,0,65,0,37,0,41,0,172,0,102,0,147,0,296,0,966,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4996,0,0,0,405,405,405,8,5,7,10,10,10,18,13,17,15,91,104,348,205,168,57,56,47,53,55,46,20,12,8,216,204,205,405,405,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:55:00,89972010419030360857,19,21.1,20.0,20.1,405,405,405,202,172,55,55,46,53,56,46,20,12,8,216,204,205,405,487,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,52,0,0,0,99,0,40,0,132,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,51,0,43,0,140,28,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,70,0,66,0,119,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,33,0,87,0,45,0,57,0,173,0,91,0,68,0,195,0,863,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,27,0,29,0,32,0,89,0,45,0,55,0,173,0,90,0,68,0,197,0,862,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,32,0,35,0,57,0,71,0,41,0,36,0,179,0,103,0,151,0,297,0,967,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4996,0,0,0,405,405,404,8,5,7,10,10,10,18,13,17,15,91,104,347,205,171,56,56,46,52,55,46,19,12,8,214,204,204,404,404,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:54:00,89972010419030360857,19,21.1,20.0,20.1,405,405,405,195,170,57,57,47,51,54,45,21,12,9,214,202,206,405,486,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,25,0,50,0,0,0,73,0,41,0,127,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,21,0,73,0,0,0,67,0,62,0,112,35,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,32,0,66,0,0,0,101,0,51,0,107,51,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,31,0,43,0,126,0,61,0,56,0,174,0,92,0,67,0,195,0,862,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,27,0,29,0,32,0,89,0,45,0,55,0,173,0,90,0,68,0,197,0,862,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,32,0,35,0,57,0,71,0,41,0,36,0,179,0,103,0,151,0,297,0,967,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4995,0,0,0,404,404,404,8,5,7,10,10,10,19,14,18,17,92,105,351,201,172,56,56,46,52,54,46,20,11,8,214,202,205,404,404,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:53:00,89972010419030360857,19,21.5,20.4,20.6,404,404,404,181,153,57,56,47,51,53,45,20,12,9,218,207,210,405,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,73,0,0,0,80,0,26,0,160,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,26,0,68,0,0,0,57,0,40,0,141,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,32,0,66,0,0,0,101,0,51,0,107,51,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,31,0,43,0,126,0,61,0,56,0,180,0,91,0,71,0,192,0,857,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,42,0,125,0,62,0,57,0,181,0,91,0,71,0,192,0,863,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,35,0,71,0,111,0,64,0,27,0,188,0,101,0,152,0,295,0,966,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4995,0,0,0,404,404,404,8,6,7,10,10,10,18,15,17,17,92,106,352,201,175,56,56,46,52,55,46,20,11,8,213,203,205,404,404,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:52:00,89972010419030360857,19,21.3,20.2,20.5,404,404,404,207,182,56,56,47,51,53,45,21,12,9,218,207,210,405,486,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,73,0,0,0,80,0,26,0,160,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,26,0,67,0,0,0,71,0,79,0,115,60,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,32,0,73,0,0,0,68,0,61,0,105,48,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,0,37,0,124,0,61,0,55,0,182,0,96,0,73,0,191,0,860,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,32,0,40,0,121,0,60,0,57,0,183,0,94,0,73,0,196,0,865,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,37,0,67,0,113,0,65,0,22,0,190,0,106,0,150,0,293,0,969,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4997,0,0,0,405,405,405,8,6,7,10,10,10,18,14,17,17,92,105,351,200,173,56,55,46,52,54,46,20,11,8,214,202,205,404,404,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:51:00,89972010419030360857,19,21.3,20.2,20.5,404,404,404,207,182,56,56,47,52,55,46,19,11,8,213,202,206,404,486,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,26,0,54,0,0,0,103,0,0,0,158,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,33,0,55,0,0,0,80,0,71,0,111,38,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,70,0,0,0,54,0,50,0,110,49,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,0,32,0,38,0,123,0,61,0,54,0,183,0,96,0,71,0,193,0,862,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,33,0,41,0,126,0,63,0,54,0,181,0,95,0,73,0,192,0,863,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,33,0,36,0,67,0,109,0,61,0,27,0,189,0,103,0,151,0,292,0,972,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4997,0,0,0,404,404,404,8,5,7,10,10,10,19,14,17,17,92,106,347,202,172,56,56,47,52,54,46,20,11,8,214,202,205,404,404,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:50:00,89972010419030360857,19,22.0,20.9,21.0,405,405,405,200,169,56,56,46,53,55,46,20,12,8,214,202,204,405,487,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,20,0,68,0,0,0,81,0,24,0,131,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,21,0,72,0,0,0,75,0,54,0,114,50,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,20,0,54,0,0,0,56,0,38,0,129,35,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,33,0,40,0,131,0,64,0,52,0,183,0,93,0,71,0,195,0,861,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,33,0,36,0,124,0,62,0,53,0,183,0,95,0,73,0,194,0,863,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,33,0,33,0,63,0,112,0,64,0,23,0,189,0,106,0,150,0,295,0,969,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4996,0,0,0,404,404,404,8,5,7,10,10,10,19,14,17,17,92,106,347,202,172,56,56,47,53,55,46,20,11,8,215,204,205,404,404,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:49:00,89972010419030360857,19,21.1,19.8,20.1,405,405,405,205,172,56,56,47,52,54,45,20,12,8,215,203,205,405,487,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,28,0,74,0,0,0,72,0,24,0,149,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,54,0,0,0,101,0,56,0,107,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,25,0,54,0,0,0,56,0,38,0,136,49,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,31,0,38,0,127,0,58,0,51,0,182,0,94,0,68,0,197,0,860,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,31,0,40,0,127,0,60,0,50,0,181,0,93,0,70,0,194,0,860,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,33,0,32,0,64,0,113,0,61,0,21,0,187,0,104,0,150,0,295,0,962,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4996,0,0,0,405,405,405,8,5,7,10,10,10,19,15,18,17,92,105,349,203,169,56,56,47,53,55,46,20,11,8,216,203,205,405,405,404,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:48:00,89972010419030360857,19,21.8,20.5,20.7,405,405,405,202,164,57,56,47,53,55,46,19,11,7,216,203,207,405,487,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,25,0,53,0,0,0,109,0,0,0,147,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,31,0,0,0,41,0,57,0,0,0,85,0,63,0,116,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,26,0,62,0,0,0,88,0,34,0,116,24,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,30,0,41,0,129,0,61,0,47,0,184,0,92,0,71,0,192,0,861,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,28,0,40,0,126,0,60,0,50,0,184,0,93,0,71,0,193,0,861,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,0,32,0,67,0,113,0,62,0,21,0,192,0,103,0,155,0,292,0,965,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4996,0,0,0,405,405,405,8,6,7,10,10,10,19,15,18,17,92,105,349,206,167,56,56,46,53,55,46,20,12,8,216,202,205,405,405,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:47:00,89972010419030360857,19,21.1,19.8,20.1,405,405,405,223,189,56,55,46,53,54,46,19,11,7,214,201,204,405,487,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,33,0,72,0,0,0,56,0,37,0,130,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,34,0,49,0,0,0,74,0,30,0,109,29,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,32,0,0,0,35,0,73,0,0,0,97,0,38,0,97,23,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,33,0,42,0,123,0,66,0,53,0,188,0,93,0,76,0,186,0,862,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,27,0,33,0,40,0,126,0,66,0,54,0,185,0,90,0,77,0,186,0,862,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,34,0,67,0,108,0,67,0,21,0,193,0,103,0,157,0,288,0,973,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4996,0,0,0,405,405,405,8,6,7,10,10,10,19,14,18,17,92,105,352,208,170,56,56,47,53,55,46,20,11,8,215,202,205,405,405,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
2020-09-18 17:46:00,89972010419030360857,19,21.9,20.8,20.9,404,404,404,201,169,56,56,46,53,56,46,20,11,8,213,201,203,404,487,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,30,0,63,0,0,0,66,0,41,0,119,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,20,0,74,0,0,0,104,0,46,0,104,30,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,36,0,76,0,0,0,81,0,52,0,104,36,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,34,0,43,0,128,0,67,0,53,0,186,0,90,0,75,0,188,0,863,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,33,0,40,0,126,0,66,0,54,0,185,0,90,0,77,0,186,0,862,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,34,0,67,0,108,0,67,0,21,0,193,0,103,0,157,0,288,0,973,0,10000,0,0,0,0,0,0,0,158,153,39,158,153,39,215,203,205,404,404,404,0,4996,0,0,0,404,404,404,8,5,7,10,10,10,18,14,17,17,92,106,349,203,171,56,56,46,52,55,46,20,12,8,215,203,205,404,404,405,89972010419030360550,21,0,0,0,0,0,0,-24.12723041117145,-238.35403726708074,False,False,False,False,False,False,False,False,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err,Com Err
